"player_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"735","2","26","0","324","51","137","15","57","32","46","7","0","133"
"735","3","28","0","99","19","46","6","22","10","13","1","0","44"
"735","6","44","1","568","59","174","26","88","61","86","20","2","172"
"735","7","57","22","1278","161","413","70","200","114","205","33","3","441"
"736","2","5","0","23","3","8","0","0","5","0","1","0","8"
"736","3","48","2","465","68","126","0","0","108","23","7","13","181"
"737","2","21","0","126","9","35","0","5","38","4","5","3","24"
"737","3","14","0","95","7","14","0","0","25","1","3","1","20"
"737","7","16","0","198","28","48","0","0","70","4","8","7","67"
"738","2","5","0","43","3","15","1","7","4","2","0","0","11"
"738","3","11","1","109","11","37","5","17","20","7","6","1","32"
"739","1","80","80","2715","472","1056","189","479","331","147","93","13","1249"
"739","2","19","15","416","62","178","31","96","66","38","13","3","172"
"739","6","54","54","1591","243","596","102","277","194","107","53","22","629"
"739","7","33","33","936","135","336","57","167","127","51","40","15","347"
"740","1","71","66","2159","319","681","81","184","199","384","89","10","840"
"740","2","47","0","683","75","176","20","63","68","96","20","4","188"
"740","3","61","14","1141","126","327","37","108","97","176","32","8","306"
"740","6","53","53","1750","242","550","49","152","141","252","56","16","639"
"740","7","82","82","2474","367","811","66","212","206","311","82","15","939"
"741","1","73","70","2554","373","898","83","219","266","252","72","28","1024"
"741","2","21","0","270","16","48","8","26","21","13","9","4","42"
"741","3","78","8","1726","150","413","63","163","163","147","47","19","403"
"741","6","46","32","1250","141","345","33","112","134","93","37","7","344"
"741","7","76","72","2278","244","612","99","267","207","226","51","25","672"
"742","2","42","9","767","133","335","47","139","99","106","30","6","434"
"742","3","63","0","664","76","237","30","102","81","68","26","16","250"
"742","7","77","16","1840","236","635","85","288","175","286","54","27","665"
"743","2","17","0","66","6","8","0","0","15","3","2","0","14"
"743","3","55","20","1007","70","122","0","1","226","36","35","57","159"
"743","6","55","3","766","66","121","0","0","177","28","37","85","161"
"743","7","76","19","1209","127","278","0","0","261","30","44","90","307"
"744","2","3","0","33","2","6","1","2","2","9","2","0","8"
"745","2","29","13","430","45","114","11","36","53","22","12","1","127"
"745","3","26","8","629","82","218","18","67","60","22","13","5","208"
"745","7","77","29","1507","172","399","53","154","150","63","47","15","472"
"746","1","37","8","711","97","241","28","78","54","111","25","3","266"
"746","2","16","1","327","46","125","18","60","30","45","10","0","134"
"746","6","60","1","895","141","342","33","105","91","138","41","12","368"
"746","7","59","2","980","112","309","53","150","84","153","37","11","331"
"747","2","17","0","194","18","40","0","7","56","7","3","1","45"
"747","3","8","0","63","7","16","1","4","21","2","0","3","15"
"747","6","3","0","15","0","3","0","0","3","1","1","1","1"
"747","7","12","0","57","5","10","0","0","16","4","2","2","15"
"748","1","41","2","861","156","331","0","3","224","29","30","66","419"
"748","2","2","0","7","1","1","0","0","0","1","0","0","4"
"748","6","54","30","1013","120","327","1","3","200","35","36","60","304"
"748","7","26","2","360","48","136","3","8","60","19","14","15","125"
"749","1","64","21","1141","103","163","0","0","207","92","35","73","267"
"749","2","2","0","19","0","0","0","0","1","2","0","0","0"
"749","3","31","10","606","64","107","0","0","174","24","8","50","149"
"749","6","17","5","279","19","33","0","1","70","10","14","17","51"
"749","7","65","0","701","49","97","0","0","152","35","19","35","121"
"750","1","81","72","2540","322","722","127","310","356","343","72","34","877"
"750","2","62","2","705","83","188","60","139","99","37","19","7","232"
"750","3","38","0","392","42","109","22","50","89","33","19","10","115"
"750","6","53","53","1653","209","504","91","258","199","233","45","17","576"
"750","7","11","1","189","14","53","1","24","26","23","7","1","32"
"751","1","61","1","784","104","236","59","153","122","34","21","6","298"
"751","2","24","13","628","58","168","45","132","82","29","24","9","175"
"751","6","32","8","620","68","171","36","113","80","37","19","7","189"
"752","1","71","63","2693","386","851","62","186","569","173","105","63","1113"
"752","2","32","0","286","14","34","1","3","57","11","15","4","35"
"752","3","58","16","1416","116","230","19","64","212","143","73","14","298"
"752","6","58","58","2076","287","632","46","150","386","164","85","36","800"
"752","7","69","68","2076","182","458","46","163","319","181","97","46","531"
"753","2","2","0","7","0","2","0","1","2","1","0","0","0"
"754","2","51","1","672","84","209","11","30","106","40","15","11","199"
"755","1","46","1","1094","152","340","55","132","147","53","28","9","453"
"755","2","32","0","352","24","91","10","43","46","17","7","1","106"
"755","3","78","13","2157","254","587","146","372","222","97","41","15","759"
"755","6","47","26","1140","115","272","37","109","168","40","31","17","324"
"755","7","76","62","2200","281","636","139","329","294","143","49","17","869"
"756","1","64","11","1323","164","385","85","212","239","47","39","51","454"
"756","2","63","22","1087","121","300","64","178","166","44","25","21","341"
"756","3","36","13","751","73","192","42","129","167","30","19","30","202"
"756","6","25","6","514","42","147","21","87","68","16","10","11","113"
"757","1","82","82","3147","485","1146","194","516","431","242","124","63","1344"
"757","2","48","2","592","72","190","41","108","111","41","20","11","219"
"757","3","68","13","984","111","297","69","202","191","64","23","16","343"
"757","6","61","61","1650","222","526","105","292","278","94","58","26","629"
"757","7","79","8","1783","237","599","135","361","302","150","62","35","729"
"758","1","80","80","2890","480","978","168","378","274","219","77","16","1321"
"758","3","73","9","1936","240","543","116","309","205","143","54","8","701"
"758","6","46","42","1565","226","493","106","234","142","109","49","8","655"
"758","7","79","0","2035","292","651","139","332","217","135","67","15","863"
"759","1","53","2","488","37","76","2","4","131","14","18","21","92"
"759","3","15","1","97","9","19","0","0","47","5","4","4","25"
"760","3","26","14","429","52","102","0","0","125","28","25","10","112"
"760","6","54","24","1088","140","261","0","1","265","74","53","46","319"
"760","7","55","3","734","92","167","0","0","199","71","22","17","204"
"761","3","14","0","132","8","30","6","27","17","3","6","0","22"
"762","1","82","59","2375","229","509","102","267","373","185","69","81","624"
"762","3","73","56","1468","105","275","73","210","138","63","50","39","298"
"762","6","65","10","1499","113","292","62","183","156","82","64","33","311"
"762","7","72","20","1786","152","362","136","316","165","72","41","55","472"
"763","1","59","55","1397","142","266","0","0","426","60","52","52","294"
"763","3","6","0","45","1","1","0","0","17","0","0","0","3"
"763","6","47","35","739","39","64","0","0","176","16","23","45","79"
"763","7","53","9","495","10","21","0","0","153","14","15","42","24"
"764","1","72","72","2310","339","794","146","363","190","387","71","14","1208"
"764","3","19","7","309","24","79","14","48","28","42","8","1","72"
"764","6","20","20","607","83","228","48","125","50","80","9","3","299"
"764","7","22","22","418","53","132","33","90","32","49","12","1","184"
"765","1","64","63","2172","426","957","4","18","526","144","98","51","1076"
"765","3","73","7","1618","321","674","15","54","390","112","75","38","821"
"765","6","26","13","626","93","245","2","7","150","28","20","17","221"
"765","7","82","8","1555","346","676","3","22","417","85","86","54","843"
"766","1","82","82","1461","124","307","90","237","148","101","38","9","359"
"766","3","6","0","55","3","6","3","6","3","3","1","0","12"
"766","6","5","1","94","8","21","3","12","11","3","2","0","21"
"766","7","74","23","1408","108","284","84","245","120","76","28","4","311"
"767","1","81","1","1781","205","427","6","27","262","140","106","22","503"
"767","3","24","3","160","3","15","1","8","14","10","6","1","7"
"767","6","66","43","1635","190","445","19","69","231","137","72","21","455"
"767","7","60","34","853","70","198","23","76","140","50","43","6","179"
"768","3","35","0","316","57","125","13","25","54","25","14","4","159"
"768","6","56","47","1648","274","640","47","150","200","131","52","15","708"
"768","7","73","2","912","155","335","15","55","104","76","34","16","394"
"769","1","54","47","1500","237","413","0","0","508","73","19","106","612"
"769","3","26","19","516","94","225","0","0","145","29","6","29","225"
"769","6","60","60","2112","444","796","1","5","709","85","27","116","1123"
"770","1","54","3","894","121","214","1","16","155","42","33","23","272"
"770","3","4","0","24","0","0","0","0","3","2","1","0","0"
"770","6","34","0","491","48","99","4","24","95","34","14","6","100"
"770","7","14","0","100","6","21","1","3","15","5","2","2","14"
"771","3","31","0","198","22","62","9","31","38","8","2","3","71"
"772","1","49","28","593","34","71","1","1","102","22","9","9","96"
"772","3","22","1","172","11","24","0","3","19","4","8","1","25"
"772","6","30","10","308","16","40","0","0","48","10","4","3","39"
"772","7","38","9","384","9","29","0","0","60","8","12","10","41"
"774","3","2","0","12","1","3","0","0","2","0","0","0","2"
"775","1","30","2","366","28","51","0","0","74","14","4","11","69"
"775","3","2","0","27","3","6","0","0","1","0","0","1","6"
"776","3","37","8","488","64","147","12","40","128","16","14","27","164"
"777","3","7","0","38","7","14","2","5","6","4","0","0","19"
"778","1","82","82","2297","206","529","63","159","152","224","99","8","558"
"778","3","81","0","1428","141","361","88","229","122","117","70","3","425"
"778","6","63","43","1508","129","348","35","109","121","170","51","4","350"
"778","7","33","9","575","55","161","30","80","37","47","19","3","175"
"779","3","71","0","1048","101","265","36","96","97","120","41","5","248"
"779","7","19","0","149","16","49","3","15","15","31","10","0","40"
"780","1","76","62","2095","207","505","72","211","254","118","62","12","547"
"780","3","5","0","34","3","8","0","2","4","1","0","0","6"
"780","6","32","2","425","31","95","4","29","61","12","16","0","74"
"781","1","41","6","531","56","99","0","0","171","16","11","12","129"
"781","3","37","6","355","27","61","0","1","111","22","10","8","65"
"781","6","49","40","813","83","161","0","0","281","27","22","17","191"
"781","7","42","16","513","48","90","0","0","133","33","7","5","119"
"782","3","32","0","317","38","82","12","31","76","15","6","15","93"
"782","6","37","4","540","63","149","20","59","144","11","23","20","162"
"782","7","6","0","31","4","9","1","5","7","0","1","1","10"
"783","1","73","3","1665","281","675","117","328","332","101","39","10","765"
"783","3","34","0","511","82","207","34","100","80","28","14","0","225"
"783","6","64","1","1761","345","773","101","303","390","88","58","12","910"
"783","7","10","0","119","20","57","8","30","27","10","4","1","51"
"784","3","2","0","11","0","1","0","0","1","1","1","0","0"
"785","1","4","0","16","3","6","0","0","5","1","0","1","8"
"785","3","20","0","225","29","61","0","2","33","5","16","7","84"
"786","3","2","0","7","0","4","0","2","0","1","1","0","1"
"787","1","25","0","155","16","38","7","16","16","7","6","1","41"
"787","3","2","0","5","0","2","0","1","1","0","0","0","0"
"787","6","34","0","354","26","73","18","53","24","10","14","0","71"
"787","7","53","5","698","62","144","37","88","57","32","23","3","170"
"788","1","67","67","2405","435","1059","121","359","304","241","80","28","1240"
"788","3","9","0","107","6","26","1","14","10","5","6","1","15"
"788","6","47","14","1212","159","425","49","170","163","118","54","13","461"
"788","7","55","6","1075","123","330","46","170","155","80","37","14","341"
"789","1","25","9","403","46","103","0","3","85","20","16","12","110"
"789","3","5","1","50","2","9","0","2","12","3","0","1","6"
"789","6","7","7","170","13","35","0","1","33","3","7","7","34"
"789","7","2","0","0","0","0","0","0","1","0","0","0","0"
"790","1","56","38","1842","374","876","91","263","375","93","50","30","1010"
"790","3","22","0","248","29","92","8","41","55","7","9","3","84"
"790","6","65","65","2151","421","1044","91","267","408","131","51","43","1118"
"790","7","76","6","1636","267","575","84","233","362","50","30","22","712"
"791","1","17","1","322","31","65","1","4","67","20","17","0","93"
"791","3","6","1","47","3","6","0","2","9","1","0","0","9"
"792","3","3","0","15","0","7","0","3","2","1","1","0","0"
"792","7","4","0","6","0","4","0","1","4","1","0","0","0"
"793","1","39","0","528","49","121","0","1","113","30","12","22","139"
"793","3","11","0","85","6","17","0","0","16","2","2","2","14"
"793","6","21","1","292","24","61","0","0","58","9","9","11","67"
"793","7","2","1","26","0","1","0","0","3","0","0","1","0"
"794","3","20","0","59","8","15","0","0","17","1","0","1","20"
"794","7","25","0","224","33","46","0","0","45","9","5","9","77"
"795","3","53","0","695","63","160","36","90","49","43","11","1","191"
"795","7","47","0","577","60","163","14","37","46","32","13","0","154"
"796","1","57","52","1824","252","582","87","244","290","92","52","30","668"
"796","3","60","6","971","98","236","46","134","110","57","53","8","268"
"796","6","28","15","729","85","221","16","67","109","27","23","10","217"
"796","7","55","9","792","103","249","51","131","121","30","21","14","285"
"797","1","26","0","319","26","77","16","44","43","20","6","2","75"
"797","3","25","2","260","25","67","17","48","22","19","6","1","74"
"797","6","52","0","697","103","258","59","154","69","47","13","5","286"
"797","7","69","13","1219","132","305","66","159","132","74","26","11","369"
"798","1","82","0","1200","134","333","37","96","121","238","35","6","348"
"798","3","31","0","327","32","101","12","37","39","52","9","3","82"
"798","6","9","0","137","14","39","6","17","13","22","5","0","38"
"798","7","64","0","963","106","281","34","96","46","182","22","1","291"
"799","3","24","0","89","8","17","1","2","27","3","7","3","28"
"800","3","12","2","187","16","38","0","0","35","2","8","4","36"
"800","7","47","0","542","78","134","0","0","145","10","17","10","174"
"801","1","13","0","85","9","28","0","0","24","0","2","3","25"
"801","3","45","0","414","73","165","33","89","92","14","15","11","189"
"801","6","65","25","1465","251","591","12","51","327","57","21","52","606"
"801","7","53","41","1428","217","563","66","208","337","81","34","32","564"
"802","3","24","0","62","3","13","0","3","8","2","0","4","6"
"803","1","16","0","80","4","5","0","0","7","0","2","5","14"
"803","3","14","0","74","3","9","0","0","18","3","0","4","6"
"803","6","3","0","3","0","1","0","0","0","0","0","0","0"
"804","1","75","75","2497","399","811","81","205","260","855","48","4","1106"
"804","3","15","10","313","36","94","8","24","29","86","7","2","102"
"804","6","62","62","1961","295","555","55","141","186","664","38","8","772"
"804","7","50","50","1627","236","475","57","130","142","333","30","5","636"
"805","3","24","0","142","8","39","3","18","15","13","0","1","26"
"806","3","13","0","165","15","46","8","25","19","8","6","2","44"
"807","1","24","10","431","50","109","0","1","88","12","2","30","129"
"807","3","44","13","883","125","248","0","0","242","25","14","40","349"
"807","6","25","24","570","52","120","0","0","135","10","8","43","125"
"807","7","55","4","1029","179","371","0","0","293","42","19","78","454"
"808","3","23","6","212","27","49","0","0","54","1","7","13","67"
"809","3","22","4","251","21","47","0","0","61","15","6","16","65"
"809","6","16","2","187","17","30","0","1","39","5","8","9","45"
"809","7","13","0","104","12","26","0","0","26","4","4","3","33"
"810","1","82","55","2358","274","731","76","252","325","84","34","36","756"
"810","3","63","4","1065","130","326","41","117","168","48","20","19","343"
"810","6","39","5","500","60","175","16","60","61","16","19","21","167"
"810","7","38","2","444","74","177","14","50","61","21","11","8","200"
"811","1","2","0","11","1","3","0","0","3","0","0","0","2"
"811","3","2","0","3","0","1","0","0","3","0","0","0","0"
"811","6","35","6","301","44","94","0","0","71","9","8","8","106"
"811","7","11","0","32","4","11","0","0","12","0","0","0","8"
"812","1","54","0","653","94","208","0","1","135","22","5","5","224"
"812","3","1","0","19","2","6","0","0","5","0","0","1","4"
"813","1","40","3","590","123","264","1","4","160","33","22","24","305"
"813","3","43","5","527","68","176","18","61","122","32","26","19","206"
"813","6","34","5","517","94","200","0","1","123","19","13","35","252"
"813","7","39","0","329","56","114","0","8","95","12","19","21","143"
"814","1","22","0","159","21","59","1","10","22","25","5","3","51"
"814","3","3","0","11","0","3","0","1","0","4","0","0","1"
"815","3","26","0","154","13","28","0","6","16","14","3","1","29"
"815","7","19","0","93","10","23","1","2","23","3","3","1","30"
"816","3","25","0","250","25","67","7","19","55","6","9","3","75"
"816","6","66","51","1431","116","312","44","127","233","49","70","30","306"
"816","7","57","11","924","92","241","7","36","184","37","38","24","231"
"817","3","24","0","224","18","57","7","25","14","34","9","1","54"
"818","3","2","0","2","0","0","0","0","0","0","0","0","0"
"819","3","4","0","30","5","15","3","6","8","0","1","2","14"
"820","3","3","0","15","3","7","0","0","5","0","0","0","7"
"821","3","23","3","270","31","91","3","12","15","36","12","1","89"
"821","7","38","0","221","32","87","6","13","18","21","13","0","85"
"822","3","40","3","443","38","119","5","18","40","58","10","5","107"
"822","7","48","0","392","43","113","4","23","44","63","9","7","99"
"823","1","47","0","373","17","40","0","0","75","4","9","16","53"
"823","3","23","0","192","13","23","0","0","40","1","4","9","27"
"823","6","20","3","139","11","21","0","0","42","0","1","10","35"
"823","7","66","4","770","64","106","0","0","195","11","30","60","160"
"824","3","6","1","37","6","14","1","5","3","3","0","0","14"
"825","3","8","5","110","4","20","1","15","11","23","2","0","9"
"825","6","37","1","507","57","141","10","37","45","123","17","8","137"
"825","7","66","32","1221","86","234","39","127","115","290","64","14","229"
"826","3","41","0","398","60","116","0","0","109","8","6","20","146"
"826","6","42","23","568","88","209","0","1","140","16","16","20","205"
"826","7","21","0","68","9","24","0","0","20","1","1","2","22"
"827","3","24","0","339","36","60","0","0","63","13","10","29","99"
"827","7","13","0","58","3","7","0","0","9","3","1","2","8"
"828","3","54","1","776","89","173","0","0","191","21","53","35","197"
"828","6","57","20","1078","117","218","0","1","249","47","39","32","267"
"828","7","51","4","601","57","114","0","1","122","28","15","17","126"
"829","3","9","0","116","18","42","7","21","9","10","8","0","48"
"830","1","80","13","1567","126","307","36","107","182","278","61","17","343"
"830","3","24","0","161","3","11","2","7","15","28","5","1","12"
"830","6","50","2","1033","54","160","10","52","121","217","54","22","149"
"830","7","48","4","829","37","120","5","28","87","190","40","8","96"
"831","3","2","0","9","1","2","0","0","2","2","2","0","2"
"831","7","27","1","202","26","88","7","31","7","27","6","0","76"
"832","1","47","0","685","111","219","0","2","158","19","12","20","268"
"832","3","2","0","10","0","1","0","0","2","0","1","0","0"
"832","6","58","11","1098","174","353","1","1","209","47","17","23","392"
"832","7","12","0","86","12","23","0","0","13","4","1","6","29"
"833","3","3","0","9","0","1","0","0","0","0","0","0","0"
"834","3","8","0","126","21","35","0","1","20","5","7","5","48"
"834","6","24","1","186","23","45","0","0","45","4","7","13","70"
"834","7","3","0","4","1","2","0","0","0","0","0","0","2"
"835","7","3","0","9","2","4","1","2","1","1","0","0","5"
"836","1","28","26","496","94","223","25","83","52","64","20","8","236"
"836","6","53","12","1151","188","445","38","132","151","152","56","28","472"
"836","7","45","0","549","65","176","21","72","57","84","19","4","181"
"837","1","66","50","1714","194","375","0","0","450","43","26","39","524"
"837","6","9","3","187","21","40","0","0","57","4","8","0","57"
"837","7","22","11","269","17","37","0","0","74","9","6","10","41"
"838","1","59","51","1540","117","294","0","1","606","121","40","92","277"
"838","6","59","53","1352","128","287","2","5","530","107","50","85","287"
"838","7","24","4","250","17","53","0","0","80","14","7","14","42"
"839","1","54","1","582","89","199","17","46","68","23","17","6","235"
"839","6","53","2","596","52","157","8","43","58","38","16","7","142"
"839","7","1","0","6","0","0","0","0","0","1","0","0","0"
"840","7","4","0","20","0","9","0","3","1","0","0","0","1"
"841","1","43","0","598","79","181","65","154","72","20","14","1","239"
"841","6","57","22","989","109","296","79","228","122","15","22","11","311"
"841","7","49","1","441","51","167","26","91","61","19","8","7","137"
"842","6","14","1","83","12","26","0","0","12","1","0","2","30"
"842","7","2","0","25","4","8","0","0","4","0","0","0","9"
"843","1","49","0","938","114","232","4","21","113","64","39","22","271"
"843","6","38","0","484","52","143","0","10","66","47","21","9","121"
"843","7","59","33","1085","132","351","20","72","150","65","51","10","324"
"844","1","49","40","1590","200","513","105","284","200","112","76","8","565"
"844","6","54","53","1537","182","453","86","239","208","123","79","10","488"
"844","7","67","5","1689","251","620","158","421","220","135","68","9","708"
"845","6","6","0","91","10","28","2","14","8","10","2","0","26"
"845","7","2","0","4","0","2","0","0","0","0","0","0","0"
"846","1","16","0","181","8","24","0","0","40","7","4","15","20"
"846","6","27","9","325","15","42","0","0","85","23","6","13","31"
"846","7","22","1","226","8","27","0","1","51","13","5","16","16"
"847","1","80","22","1757","206","519","81","234","117","243","54","4","571"
"847","6","46","2","662","66","163","27","81","39","51","13","2","182"
"847","7","7","0","82","10","21","5","12","1","8","1","0","31"
"848","1","51","5","774","49","129","13","52","52","118","16","2","125"
"848","6","63","9","1226","85","203","50","119","102","151","35","9","237"
"848","7","46","9","820","47","123","33","91","68","133","20","1","133"
"849","1","20","0","118","21","51","2","5","27","2","4","5","62"
"849","6","24","12","396","37","89","0","9","54","12","11","6","97"
"849","7","19","3","197","24","73","6","22","41","10","3","1","65"
"850","7","41","0","407","42","112","14","50","37","26","16","3","119"
"851","7","36","13","644","72","139","16","52","99","26","16","4","181"
"852","1","67","15","1865","264","660","118","293","177","201","48","21","780"
"852","6","35","7","916","87","248","55","139","101","76","26","16","263"
"852","7","46","3","919","84","247","56","163","60","82","30","4","250"
"853","1","31","0","168","30","58","0","1","68","5","2","13","75"
"853","6","35","0","206","26","48","0","1","71","8","1","26","70"
"853","7","30","0","322","35","82","0","0","111","12","6","27","84"
"854","1","55","39","1498","288","671","55","144","126","171","39","4","777"
"854","6","28","28","697","140","310","17","46","66","84","12","1","326"
"854","7","50","45","1088","204","475","16","52","83","119","24","5","490"
"855","7","28","0","200","15","45","6","23","18","21","7","2","57"
"856","6","22","1","318","29","83","8","39","51","26","9","2","80"
"856","7","20","0","137","4","27","0","8","26","9","2","3","15"
"857","1","42","0","419","55","154","17","60","70","28","12","7","160"
"857","6","26","0","141","13","38","4","14","16","4","3","1","37"
"857","7","4","0","31","2","10","0","4","4","3","2","0","10"
"858","6","38","0","423","52","160","4","20","35","36","5","6","150"
"858","7","6","0","32","6","19","1","5","3","5","3","0","14"
"859","1","80","80","2409","399","825","45","114","338","200","64","35","1056"
"859","6","49","46","1378","201","451","14","53","171","107","41","29","499"
"859","7","29","0","437","38","98","3","11","49","26","11","7","93"
"860","6","15","0","88","8","24","1","3","14","7","4","3","20"
"860","7","9","0","32","3","11","0","2","10","2","0","1","8"
"861","1","18","10","409","58","162","7","29","74","24","13","5","152"
"861","6","43","18","991","144","361","9","37","158","50","32","10","372"
"861","7","11","4","207","31","77","5","16","36","4","10","3","74"
"862","1","57","0","592","55","125","0","0","122","23","10","4","139"
"862","6","28","0","190","17","55","0","0","47","10","4","1","42"
"862","7","7","2","51","10","19","0","0","8","6","0","0","21"
"863","1","42","9","601","30","86","2","9","116","36","31","17","74"
"863","6","39","4","729","59","144","3","16","152","26","29","25","170"
"863","7","38","0","350","16","54","0","2","60","14","6","6","44"
"864","6","51","28","893","130","291","3","20","68","170","33","6","297"
"864","7","59","1","441","49","121","1","2","32","44","15","2","111"
"865","6","56","0","934","141","275","2","6","226","32","43","18","356"
"865","7","69","5","1035","185","356","1","13","266","46","56","14","452"
"866","7","63","17","803","95","218","9","35","105","16","19","22","233"
"867","1","18","0","135","14","45","0","4","25","19","5","3","42"
"867","6","33","1","268","29","73","1","8","44","42","10","5","88"
"867","7","29","3","338","40","109","1","9","45","83","14","2","116"
"868","7","32","0","334","43","107","0","0","78","10","9","5","95"
"869","7","10","0","54","2","14","0","3","7","1","3","0","9"
"870","1","80","80","2653","215","596","133","391","351","655","134","29","630"
"870","6","48","48","1379","99","273","79","223","198","264","82","10","299"
"870","7","76","48","2043","152","409","114","325","323","249","125","25","458"
"871","1","39","23","1032","178","406","39","131","177","40","19","7","436"
"871","6","49","3","1057","165","410","62","179","199","46","23","4","473"
"871","7","20","3","376","48","144","20","66","52","16","4","2","148"
"872","7","6","0","21","3","6","0","1","1","6","2","0","8"
"873","1","67","18","1401","253","559","28","78","241","84","21","5","805"
"873","6","32","28","881","139","373","24","66","125","39","23","1","480"
"873","7","18","0","257","27","76","5","21","25","19","6","2","95"
"874","1","52","8","760","72","182","0","2","199","43","10","33","174"
"874","6","64","6","1127","94","210","0","4","246","110","44","36","227"
"874","7","26","10","387","24","56","0","0","78","20","13","11","51"
"875","7","6","0","36","3","6","0","0","3","0","2","2","7"
"876","1","69","69","1686","271","578","0","0","360","104","54","140","606"
"876","6","29","23","472","59","130","0","0","97","17","9","25","134"
"876","7","1","0","5","0","1","0","0","1","0","0","0","0"
"877","7","17","0","52","7","28","1","5","4","2","1","0","15"
"878","1","35","4","466","42","114","5","33","113","23","15","3","109"
"878","6","59","0","956","77","171","28","67","191","51","15","16","188"
"878","7","14","1","256","22","61","11","35","49","7","10","6","65"
"879","1","82","35","2639","473","893","68","178","710","249","47","61","1180"
"879","6","50","4","1027","123","349","28","111","208","83","20","18","332"
"879","7","82","2","1616","146","366","18","90","480","142","69","58","330"
"880","7","3","0","12","1","3","0","0","1","1","1","0","3"
"881","1","72","72","2287","300","524","0","1","684","42","40","127","745"
"881","6","27","27","781","114","214","0","0","213","24","16","26","266"
"881","7","79","77","2052","328","687","0","0","692","93","45","77","765"
"882","6","44","5","424","50","150","10","38","37","55","15","0","126"
"882","7","39","11","655","99","250","25","74","49","92","13","2","265"
"883","1","31","7","362","29","72","12","31","32","16","10","7","76"
"883","6","45","7","527","50","128","17","58","72","18","20","15","120"
"883","7","39","1","528","42","119","18","60","56","32","24","5","103"
"884","1","77","1","893","129","290","0","4","212","44","34","34","273"
"884","6","59","10","920","109","260","1","1","224","45","21","23","250"
"884","7","31","8","352","48","110","1","4","112","16","10","9","108"
"885","1","57","4","1107","143","365","85","236","126","33","29","21","410"
"885","6","42","6","921","104","270","61","182","130","25","21","10","289"
"885","7","19","16","386","34","98","20","64","36","9","12","6","100"
"886","1","36","9","519","25","44","0","0","145","13","5","15","64"
"886","6","27","19","449","22","48","0","0","138","6","4","16","55"
"886","7","12","1","68","1","4","0","0","21","4","1","2","2"
"887","1","41","0","292","33","91","11","37","25","42","5","1","81"
"887","7","7","0","78","4","16","0","5","2","9","3","0","10"
"888","1","74","6","1169","137","318","70","173","212","79","44","44","374"
"888","6","49","3","755","74","197","50","135","143","54","21","15","220"
"888","7","25","0","144","13","43","5","27","28","8","8","4","33"
"889","1","57","19","955","87","255","42","146","178","38","25","5","249"
"889","6","48","3","866","74","197","42","121","123","38","28","6","215"
"889","7","1","0","29","1","11","1","4","10","1","0","0","5"
"890","1","47","23","1310","209","523","38","114","121","129","37","12","573"
"890","7","5","5","122","11","35","0","9","14","23","3","0","29"
"891","1","37","10","701","110","241","0","3","158","17","15","18","288"
"891","6","54","0","825","105","231","0","0","180","20","20","20","292"
"891","7","18","1","196","22","60","0","1","28","8","3","3","58"
"892","6","28","0","237","25","72","2","15","15","30","7","0","63"
"892","7","10","0","59","6","22","1","6","5","4","2","0","20"
"893","6","44","4","541","67","180","13","45","56","62","18","3","167"
"893","7","40","0","288","42","114","6","28","27","35","7","1","110"
"894","1","7","1","50","3","12","1","4","7","3","0","2","12"
"894","6","30","0","273","37","100","13","38","23","14","10","3","108"
"894","7","37","0","544","66","172","30","89","33","35","7","4","182"
"895","1","72","54","1158","128","330","94","249","106","77","21","5","383"
"895","6","51","30","960","49","172","41","145","101","41","19","4","148"
"895","7","56","31","1158","98","262","76","209","122","52","29","6","284"
"896","1","22","1","199","28","69","9","21","12","2","3","1","74"
"896","6","15","6","209","28","65","5","16","23","10","7","0","68"
"896","7","2","0","7","1","4","0","0","2","1","0","0","2"
"897","1","52","37","1178","95","186","1","1","301","60","32","42","211"
"897","6","53","3","803","73","157","0","0","188","46","24","31","160"
"897","7","39","17","392","45","83","1","1","89","21","10","16","97"
"898","7","21","0","296","55","142","22","69","83","6","13","15","146"
"899","1","54","0","484","38","116","8","34","67","62","9","4","91"
"899","6","30","0","364","24","65","7","20","49","35","5","1","55"
"899","7","50","0","857","71","181","20","67","145","166","42","13","172"
"900","1","80","6","1416","228","446","1","11","296","69","32","9","669"
"900","6","35","0","503","74","180","1","10","92","30","8","3","225"
"900","7","28","14","489","67","165","0","3","89","25","13","6","194"
"901","7","57","16","435","50","116","14","41","48","29","13","4","125"
"902","1","57","29","995","187","322","0","1","271","43","29","17","424"
"902","6","28","4","481","64","107","0","0","122","12","11","9","152"
"902","7","61","7","830","110","153","0","1","180","22","32","28","259"
"903","1","21","0","290","43","115","6","22","51","38","9","0","106"
"903","6","30","0","550","85","198","16","46","102","65","20","7","213"
"903","7","24","0","318","48","97","5","15","44","38","11","2","110"
"904","1","78","46","1577","233","494","17","50","187","71","68","23","572"
"904","6","35","2","375","45","127","5","17","62","15","17","6","114"
"904","7","56","3","693","58","148","16","52","123","42","15","8","155"
"905","7","16","0","58","9","26","1","5","10","3","0","0","19"
"906","6","4","0","30","4","14","2","9","2","1","0","0","10"
"907","1","12","0","59","3","15","0","0","14","2","2","2","6"
"907","6","14","0","122","13","36","0","0","47","3","2","9","33"
