"player_id","team_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"223","24","5","47","18","1096","245","505","0","0","301","70","30","41","562"
"221","10","5","76","76","2709","737","1416","87","282","565","514","104","49","1920"
"220","34","5","79","79","2424","540","1244","118","334","253","492","59","11","1489"
"216","8","5","32","32","1027","140","358","31","102","136","236","34","7","411"
"213","10","5","53","53","1667","394","879","84","262","157","249","56","18","1041"
"634","16","5","20","1","156","13","37","3","13","31","10","6","3","36"
"211","33","5","81","2","1241","124","291","81","210","151","96","55","4","342"
"210","30","5","22","4","447","64","153","18","44","121","12","14","6","178"
"210","34","5","52","52","1434","216","508","78","215","282","55","38","27","589"
"209","5","5","65","1","1732","176","368","54","154","263","219","73","19","457"
"208","23","5","78","78","2500","416","869","60","184","533","66","38","148","983"
"515","6","5","36","0","315","36","98","19","63","37","13","14","4","97"
"514","9","5","21","0","295","47","101","8","31","71","13","10","7","134"
"514","25","5","4","3","74","10","36","3","10","32","7","3","2","29"
"514","17","5","28","14","466","64","158","23","67","115","16","3","14","180"
"206","23","5","5","0","55","5","12","4","6","10","0","1","2","14"
"513","20","5","53","0","869","97","230","16","61","90","182","26","7","237"
"205","3","5","71","71","2280","372","600","0","6","835","98","69","113","976"
"203","9","5","82","82","2631","529","1048","88","256","596","263","68","121","1249"
"202","33","5","79","79","2541","408","972","161","449","267","213","73","16","1149"
"201","31","5","51","1","702","114","222","8","44","135","33","19","40","287"
"200","8","5","29","17","615","63","138","4","14","154","43","39","16","167"
"633","29","5","32","9","412","45","72","0","0","87","10","6","20","116"
"633","17","5","5","3","48","4","7","0","0","11","0","0","1","8"
"198","2","5","27","4","510","64","155","26","60","63","45","19","15","176"
"198","9","5","26","1","263","24","73","10","45","27","11","13","4","63"
"197","12","5","65","23","1831","410","935","87","259","195","391","88","22","1089"
"632","9","5","11","0","76","2","11","1","6","12","14","2","1","5"
"632","2","5","35","7","555","47","118","23","56","58","59","13","1","132"
"196","34","5","38","2","383","52","131","19","50","45","27","9","1","152"
"512","4","5","59","3","866","93","208","24","74","166","57","37","11","246"
"511","4","5","73","11","1513","278","549","0","1","451","87","36","37","645"
"195","4","5","74","73","2524","326","739","128","314","298","259","83","17","894"
"194","17","5","57","11","1094","209","384","0","3","259","97","54","26","525"
"631","17","5","15","0","131","25","46","0","1","45","7","5","2","69"
"631","1","5","20","9","305","55","109","0","0","87","16","10","12","137"
"510","20","5","81","81","1878","182","411","0","2","398","95","32","110","481"
"192","30","5","79","9","1413","181","418","67","192","176","109","39","17","478"
"189","16","5","57","1","960","164","291","0","1","221","54","18","109","397"
"509","11","5","72","0","1431","232","529","48","136","211","75","39","19","624"
"188","33","5","80","80","2893","521","1202","143","410","397","296","95","27","1578"
"630","3","5","2","0","24","1","2","0","0","8","2","0","0","4"
"508","24","5","57","6","1035","124","306","38","102","244","109","22","27","340"
"187","32","5","37","0","260","23","61","1","9","75","14","5","2","59"
"507","24","5","21","0","93","5","19","3","10","15","2","6","0","18"
"184","34","5","27","25","903","166","348","33","88","168","70","18","12","447"
"184","30","5","49","49","1610","251","541","47","151","342","99","47","28","669"
"183","10","5","5","0","15","1","4","1","4","3","2","0","0","3"
"182","1","5","76","76","2439","359","765","105","297","220","147","97","18","932"
"181","13","5","64","0","1280","167","374","52","158","138","118","60","13","487"
"180","3","5","39","1","379","58","90","0","1","65","17","11","11","140"
"505","34","5","5","0","35","4","10","4","9","1","0","1","0","13"
"179","11","5","78","14","1457","195","411","39","140","280","67","49","35","498"
"178","3","5","82","82","3125","710","1617","236","657","501","612","139","51","2376"
"177","9","5","51","1","864","114","265","48","142","86","51","21","7","326"
"629","24","5","44","0","343","32","71","2","3","89","8","12","7","104"
"628","12","5","11","4","304","49","116","13","45","62","25","8","3","125"
"627","29","5","18","9","375","46","132","16","69","46","9","8","4","124"
"627","24","5","48","43","938","99","276","54","172","128","29","24","7","286"
"626","24","5","12","0","63","6","11","0","2","7","17","3","0","22"
"175","7","5","35","35","1170","301","603","6","18","294","170","28","17","749"
"174","7","5","27","10","709","114","267","25","77","91","40","18","21","293"
"174","29","5","53","31","1544","240","557","42","136","241","98","40","19","646"
"173","29","5","78","15","1446","230","495","15","45","373","67","46","33","578"
"502","32","5","69","14","1557","230","587","84","260","163","56","38","19","616"
"625","33","5","6","0","35","5","12","1","4","5","2","1","0","13"
"625","1","5","3","0","7","0","1","0","1","1","1","0","0","0"
"172","5","5","81","81","2808","401","819","100","258","769","598","119","113","1131"
"171","22","5","79","79","2062","211","561","116","349","303","141","79","64","572"
"170","28","5","76","6","1265","154","391","22","100","143","177","50","10","426"
"169","31","5","77","52","2066","251","599","35","146","361","135","54","127","749"
"624","3","5","8","0","50","9","20","1","9","2","4","6","2","22"
"167","17","5","75","74","2256","433","764","0","1","741","106","47","96","1012"
"166","12","5","45","44","1481","231","552","113","294","99","121","43","14","686"
"165","30","5","78","37","1863","274","579","42","142","507","128","59","55","719"
"501","25","5","57","13","1114","176","422","23","99","142","118","27","13","505"
"623","17","5","30","0","305","33","103","7","41","85","13","8","11","82"
"164","33","5","61","60","1932","198","354","0","0","668","91","45","135","557"
"163","22","5","58","0","1134","197","435","70","179","146","177","66","11","555"
"162","2","5","73","55","1936","263","500","0","3","504","106","47","77","627"
"160","4","5","81","81","2819","605","1449","210","566","563","329","152","29","1874"
"499","12","5","73","38","1632","132","255","17","60","245","72","63","13","325"
"159","15","5","70","70","2379","466","1007","74","215","456","120","100","51","1204"
"158","2","5","72","72","2291","467","995","24","69","793","294","42","146","1187"
"157","29","5","52","52","1791","328","707","2","3","362","196","50","70","861"
"622","27","5","38","38","556","54","115","0","1","150","62","28","10","122"
"156","28","5","82","7","2033","231","588","77","224","288","207","77","22","625"
"155","1","5","53","53","1839","287","700","87","239","281","135","42","19","1036"
"153","10","5","26","3","446","71","161","43","114","93","26","8","8","196"
"153","30","5","44","29","754","81","186","48","121","141","45","21","20","229"
"621","28","5","2","0","5","1","1","1","1","0","0","0","0","7"
"621","12","5","4","0","13","1","4","0","1","0","1","1","0","2"
"152","12","5","16","1","469","76","169","13","31","71","120","23","1","210"
"152","11","5","35","1","272","20","60","3","17","39","42","10","1","51"
"496","23","5","27","1","572","52","149","25","81","51","49","13","13","151"
"496","1","5","54","7","1070","117","333","50","169","105","112","26","16","323"
"150","30","5","79","71","2566","429","929","156","390","225","213","96","2","1213"
"145","13","5","80","31","2192","277","682","60","213","258","284","68","15","763"
"144","2","5","31","4","321","40","72","0","4","102","26","6","13","105"
"142","33","5","62","59","1983","418","811","0","4","503","94","74","91","1016"
"495","29","5","12","10","291","42","100","16","45","25","37","15","2","110"
"141","1","5","67","64","1694","349","626","1","2","581","79","32","60","835"
"620","5","5","46","13","770","125","228","0","0","257","32","18","50","320"
"140","12","5","25","25","765","136","314","33","85","129","164","32","8","379"
"619","13","5","30","2","251","26","48","4","16","54","2","6","9","71"
"138","16","5","46","7","654","84","187","13","39","75","95","25","1","206"
"137","12","5","9","5","282","50","100","24","50","35","18","12","3","143"
"137","29","5","10","0","40","4","13","2","8","7","2","4","2","16"
"137","32","5","3","0","7","0","0","0","0","0","1","0","0","0"
"493","4","5","81","81","2734","436","1021","87","282","271","383","150","37","1121"
"135","8","5","76","41","1615","218","561","96","268","174","83","48","5","586"
"492","17","5","26","0","147","20","65","15","47","23","5","5","1","63"
"618","28","5","17","2","154","12","40","4","15","26","6","2","3","31"
"133","23","5","72","72","2578","698","1381","186","481","589","361","69","85","2029"
"491","2","5","31","30","703","77","188","39","99","83","39","14","10","222"
"617","22","5","61","60","1536","215","441","0","2","447","163","47","78","522"
"616","15","5","1","0","24","2","10","2","5","4","1","1","0","6"
"131","17","5","81","41","2098","233","487","100","238","286","170","75","18","638"
"130","34","5","81","81","2666","552","1060","2","6","1198","67","119","112","1314"
"129","32","5","72","72","2363","417","875","64","205","277","419","71","17","1018"
"490","12","5","61","18","1262","183","445","81","203","143","157","70","5","531"
"126","34","5","12","0","159","19","54","1","10","17","22","3","0","58"
"125","27","5","82","39","2220","308","579","6","20","585","143","94","96","827"
"489","22","5","76","4","1386","202","383","25","69","233","176","26","21","485"
"123","21","5","78","78","2804","614","1377","47","139","349","315","81","21","1830"
"122","32","5","74","73","2394","339","745","88","256","443","140","74","29","911"
"121","10","5","76","14","1867","207","511","98","239","162","337","44","9","569"
"119","3","5","3","0","6","0","0","0","0","1","0","1","0","0"
"615","12","5","14","11","279","28","69","12","32","48","15","10","2","79"
"118","30","5","58","20","705","99","177","0","0","228","13","22","46","255"
"614","7","5","6","0","29","2","5","0","0","4","0","0","1","5"
"117","11","5","81","0","1684","206","337","0","0","599","88","57","72","526"
"115","12","5","61","61","2164","560","1136","35","108","627","116","78","125","1481"
"114","24","5","43","0","476","89","187","59","122","57","21","11","3","242"
"113","5","5","79","79","2700","805","1598","402","886","430","527","169","15","2375"
"488","15","5","44","9","692","102","224","50","111","60","67","22","3","299"
"613","16","5","4","0","55","4","14","2","7","9","1","2","0","16"
"613","10","5","40","3","355","32","91","10","32","29","19","12","2","104"
"112","12","5","80","46","1971","186","412","55","174","236","77","42","33","484"
"111","6","5","73","73","2308","360","813","122","363","373","135","126","35","1038"
"109","7","5","79","5","2126","379","939","117","344","145","183","52","12","1120"
"107","11","5","81","8","2105","311","678","112","285","216","99","63","16","832"
"106","31","5","67","49","1903","274","712","170","482","419","97","105","40","858"
"105","15","5","65","65","2246","601","1332","70","210","747","214","101","92","1748"
"612","29","5","5","0","6","2","2","0","0","0","0","0","0","4"
"612","25","5","3","0","33","2","8","0","3","0","3","3","0","4"
"611","16","5","24","1","156","17","51","10","36","10","11","2","0","50"
"100","11","5","34","0","143","13","49","5","21","32","10","2","0","36"
"99","29","5","56","56","1761","294","696","78","215","164","342","67","16","857"
"98","23","5","59","4","699","50","109","0","2","171","52","15","16","123"
"97","15","5","74","15","2219","377","776","87","217","169","318","76","4","1035"
"487","12","5","45","23","1198","196","484","33","102","151","167","37","5","477"
"91","20","5","79","79","2552","475","1098","111","320","313","192","88","7","1225"
"610","6","5","3","0","6","2","4","2","2","1","0","0","0","6"
"90","5","5","66","1","578","89","202","30","84","68","64","17","13","236"
"485","4","5","1","0","6","2","2","0","0","1","0","0","0","4"
"87","25","5","66","60","1618","183","314","0","1","576","64","36","44","472"
"86","29","5","55","7","1253","172","412","45","138","143","211","80","12","595"
"86","32","5","6","0","120","10","32","1","11","14","19","8","1","33"
"84","15","5","66","39","1412","191","339","0","2","352","37","48","66","463"
"83","15","5","69","21","1880","299","622","112","274","410","95","56","17","813"
"81","16","5","54","37","1649","251","555","15","55","276","281","80","41","623"
"80","29","5","60","3","1005","133","343","59","169","146","56","38","16","395"
"79","21","5","26","22","786","105","270","46","118","122","27","44","6","286"
"78","3","5","77","35","1471","231","397","0","1","494","47","59","92","542"
"77","31","5","77","39","1966","260","722","176","485","174","137","56","12","846"
"76","34","5","76","76","2789","403","960","114","369","282","138","110","17","1105"
"75","28","5","72","72","2024","209","455","84","203","229","298","63","7","544"
"609","22","5","46","0","432","49","104","15","49","56","24","13","23","124"
"73","2","5","67","67","2474","470","1035","64","205","358","321","110","43","1399"
"608","15","5","17","1","176","25","59","3","18","22","10","9","1","63"
"72","33","5","31","3","797","137","334","32","79","109","63","18","4","412"
"484","33","5","64","0","1366","262","634","88","256","112","148","35","6","679"
"71","34","5","37","0","429","43","98","22","53","68","27","10","2","122"
"607","25","5","17","0","200","23","45","4","17","29","15","3","1","55"
"607","4","5","49","2","729","81","194","20","69","121","49","29","9","216"
"606","20","5","66","66","1863","398","1113","133","467","247","184","62","13","1161"
"605","8","5","62","6","982","127","322","38","121","122","91","38","15","363"
"67","25","5","8","0","61","8","25","1","8","7","11","3","1","20"
"483","20","5","29","11","599","39","126","20","70","70","19","14","5","115"
"63","2","5","69","0","1108","188","469","66","185","101","180","30","10","491"
"61","3","5","82","12","1669","212","552","61","224","199","109","84","19","590"
"604","31","5","17","1","225","31","72","0","1","63","18","9","8","70"
"59","6","5","76","72","2536","456","1019","147","407","220","158","117","19","1155"
"603","32","5","53","53","1778","358","767","81","222","390","128","36","34","1010"
"58","33","5","79","2","1632","190","388","12","41","452","84","59","41","463"
"57","25","5","76","51","2108","367","867","99","289","187","200","44","20","1048"
"602","22","5","30","2","206","29","57","15","34","27","9","6","1","76"
"55","5","5","70","66","1451","175","279","1","1","492","162","33","114","375"
"54","8","5","79","39","2115","324","749","129","338","255","99","29","5","887"
"51","25","5","31","31","1059","223","492","48","129","125","190","63","19","632"
"601","34","5","58","2","986","93","240","52","151","89","200","24","5","254"
"600","17","5","29","0","218","28","68","0","1","57","11","8","2","61"
"49","20","5","39","0","496","57","104","0","0","157","16","14","18","133"
"48","27","5","60","0","1075","110","235","48","125","210","83","26","21","308"
"47","21","5","82","22","1808","156","288","0","1","655","29","19","133","454"
"44","3","5","71","63","2041","258","594","124","310","250","239","94","26","700"
"481","21","5","19","0","84","8","27","3","14","23","0","5","0","28"
"39","15","5","68","7","1672","245","635","91","297","117","127","37","2","696"
"38","3","5","20","0","363","107","205","3","9","98","16","11","9","255"
"36","17","5","55","35","1708","359","799","105","271","188","162","54","11","958"
"35","9","5","75","68","2083","320","725","109","305","379","171","98","38","872"
"33","16","5","52","18","1505","185","437","101","231","141","163","47","11","541"
"32","24","5","70","70","2448","372","873","139","399","428","403","65","43","1046"
"480","20","5","66","0","1342","174","317","0","2","285","74","33","55","473"
"31","1","5","82","1","2353","425","983","112","325","476","203","71","39","1178"
"479","29","5","76","45","2190","264","693","119","370","420","163","78","57","758"
"30","5","5","66","59","2042","295","633","82","214","325","117","41","10","774"
"599","8","5","46","0","634","127","279","3","16","97","18","4","9","304"
"29","13","5","74","16","1667","317","711","100","260","152","302","26","2","808"
"478","5","5","68","0","1079","171","370","39","110","117","82","44","10","433"
"598","2","5","18","2","103","13","40","1","5","28","6","2","3","34"
"25","12","5","47","13","845","122","289","44","109","148","53","11","7","327"
"597","7","5","17","0","107","12","23","0","1","22","5","0","3","30"
"24","1","5","28","0","659","102","229","44","107","52","132","25","2","325"
"24","23","5","34","0","519","46","121","24","61","43","66","13","2","142"
"23","12","5","68","64","1178","104","195","0","0","414","26","21","23","269"
"21","1","5","70","16","1516","221","489","45","117","293","96","53","48","527"
"20","3","5","81","81","2859","357","859","185","499","366","188","160","26","1025"
"596","30","5","5","0","27","2","8","0","3","1","1","1","0","6"
"476","34","5","19","0","96","6","10","0","0","21","1","2","12","18"
"17","28","5","72","72","2530","567","1307","105","310","556","299","62","38","1573"
"595","28","5","2","0","6","3","4","0","1","1","0","0","0","6"
"16","16","5","80","79","2823","513","1013","28","109","612","345","94","113","1350"
"14","12","5","66","7","2008","397","929","131","358","396","73","38","25","1124"
"13","22","5","78","11","1245","138","295","12","37","244","123","60","29","350"
"12","13","5","55","9","647","71","175","22","83","132","29","19","25","208"
"594","15","5","51","15","721","67","178","23","86","86","41","21","14","179"
"475","17","5","13","0","192","21","59","12","37","27","14","4","1","65"
"474","29","5","20","14","366","34","62","2","9","89","9","14","10","92"
"474","32","5","7","1","36","4","10","2","5","9","3","1","3","13"
"593","28","5","29","0","204","19","53","0","0","49","12","6","7","52"
"11","11","5","82","82","2341","299","719","126","349","499","138","72","53","839"
"10","29","5","64","57","1620","215","469","15","42","296","70","110","18","535"
"473","4","5","79","28","1599","191","370","0","0","424","76","26","42","428"
"592","11","5","8","0","36","5","10","0","0","6","0","1","2","10"
"7","22","5","74","74","2261","536","1045","0","16","632","110","38","81","1331"
"6","7","5","60","5","800","134","225","0","0","288","50","47","68","328"
"472","12","5","59","17","861","150","315","0","1","269","31","19","36","352"
"5","28","5","71","57","2371","354","799","91","238","266","144","25","10","909"
"3","23","5","80","80","2014","261","426","0","0","533","62","42","89","636"
"591","29","5","2","0","15","2","6","0","1","2","3","3","0","7"
"2","15","5","59","29","876","119","214","19","49","188","27","29","24","307"
"34","34","5","81","1","1233","194","384","0","2","384","51","21","52","514"
"472","12","4","39","15","584","89","178","0","4","177","12","20","22","207"
"6","27","4","62","0","531","45","86","0","0","158","25","25","23","105"
"7","22","4","72","72","2335","500","1049","23","56","524","139","46","89","1243"
"473","4","4","61","5","871","77","168","0","1","220","57","18","24","177"
"10","29","4","71","66","1914","274","595","15","54","391","98","115","29","643"
"11","11","4","61","25","1773","183","466","70","212","451","99","60","44","532"
"474","10","4","12","0","114","9","22","0","3","31","5","5","7","28"
"475","7","4","30","0","308","30","80","14","44","24","11","3","0","86"
"12","13","4","51","2","710","111","277","37","122","149","32","28","16","329"
"12","31","4","24","8","518","75","162","21","72","96","34","13","7","203"
"13","22","4","72","14","1020","93","209","15","40","208","91","51","26","246"
"14","3","4","72","72","2116","323","773","204","506","330","68","32","14","979"
"16","16","4","80","80","2845","656","1259","49","180","700","434","131","151","1832"
"17","28","4","74","74","2538","602","1389","151","421","436","213","60","34","1659"
"476","22","4","19","0","122","10","16","0","0","31","3","2","6","25"
"20","3","4","80","80","2773","326","798","191","555","459","175","147","20","936"
"21","1","4","41","7","639","95","215","53","117","112","42","19","21","262"
"23","12","4","31","19","482","31","65","0","0","163","15","5","10","85"
"24","30","4","78","20","1538","195","517","95","274","117","209","31","1","616"
"25","32","4","68","55","1065","113","281","87","210","142","36","21","11","324"
"27","28","4","52","13","857","82","217","23","86","98","107","34","8","215"
"477","29","4","33","1","405","36","115","3","22","46","61","18","7","106"
"478","25","4","67","0","963","172","392","35","98","104","81","31","8","419"
"29","13","4","35","6","771","142","343","53","148","84","193","14","1","381"
"30","13","4","79","79","2803","599","1280","78","222","397","117","66","15","1518"
"479","15","4","54","13","1367","147","383","69","211","296","149","36","17","413"
"479","5","4","20","5","410","38","90","18","52","91","45","12","9","114"
"31","1","4","60","19","1705","295","666","87","235","258","206","48","28","820"
"480","7","4","52","0","577","107","186","1","3","129","21","14","11","292"
"32","24","4","77","77","2617","393","975","135","405","481","455","86","29","1164"
"33","31","4","3","1","71","11","32","2","5","12","13","0","0","33"
"34","34","4","75","2","1163","143","279","0","0","333","32","17","39","365"
"35","9","4","73","64","1963","295","721","92","266","231","177","91","52","801"
"36","17","4","77","77","2684","637","1322","223","552","239","267","83","21","1779"
"37","1","4","22","1","165","33","73","9","28","17","11","7","0","83"
"38","16","4","56","6","935","216","406","18","43","193","53","28","27","528"
"39","24","4","74","0","1778","264","615","102","283","178","147","44","9","780"
"41","9","4","38","1","371","47","98","1","18","59","28","8","5","101"
"42","25","4","43","0","574","57","161","28","101","103","23","10","22","146"
"481","8","4","23","1","264","38","92","13","48","78","12","5","3","115"
"482","13","4","3","0","10","0","3","0","1","2","0","0","0","0"
"43","22","4","67","6","808","103","234","69","173","99","46","20","28","303"
"44","3","4","67","67","2058","228","543","110","288","394","281","99","25","639"
"47","30","4","81","27","1793","179","339","0","0","567","74","25","91","483"
"48","27","4","65","1","1190","151","356","56","177","244","79","40","20","403"
"49","20","4","67","16","1091","150","294","1","2","342","39","30","44","383"
"51","25","4","66","66","2176","449","1034","104","310","320","418","92","31","1390"
"54","8","4","55","54","1482","269","611","99","277","197","90","24","3","783"
"54","17","4","26","0","601","107","234","45","115","80","21","10","4","330"
"55","13","4","26","21","582","38","81","0","1","218","49","13","25","79"
"55","10","4","1","0","1","0","0","0","0","0","0","0","0","0"
"56","33","4","12","0","53","9","16","1","4","17","2","1","2","22"
"57","25","4","78","78","2730","606","1431","147","405","249","268","72","21","1726"
"58","8","4","71","43","1754","305","591","25","78","570","138","76","28","709"
"59","6","4","55","55","1835","359","775","108","277","334","121","68","11","894"
"61","3","4","58","8","923","94","227","22","94","114","61","37","11","242"
"61","20","4","24","3","358","53","121","5","24","52","36","24","8","129"
"62","16","4","75","28","1982","290","635","78","193","213","317","84","12","767"
"63","4","4","65","0","894","121","300","48","128","69","125","25","9","322"
"483","12","4","9","0","143","14","41","6","24","26","6","5","1","34"
"484","17","4","57","0","703","116","255","31","70","47","100","11","5","285"
"71","34","4","31","5","467","54","128","28","73","64","29","18","3","141"
"69","13","4","54","2","521","52","141","29","95","95","47","17","8","150"
"66","6","4","78","20","1341","192","423","46","135","220","64","35","18","515"
"471","20","4","38","11","609","126","238","0","3","159","30","14","33","284"
"469","2","4","44","18","843","88","221","33","99","125","36","15","16","240"
"590","30","4","19","0","108","10","31","0","0","35","4","2","5","23"
"468","6","4","51","5","525","78","158","0","1","124","42","7","21","178"
"467","24","4","62","58","1725","253","443","0","1","405","99","62","58","639"
"466","4","4","74","74","2237","362","687","45","118","449","122","114","30","814"
"465","20","4","60","60","1556","272","633","170","421","137","58","37","14","791"
"464","4","4","33","0","135","26","72","5","23","17","15","4","0","68"
"589","6","4","29","0","220","25","58","12","35","26","4","10","2","68"
"462","21","4","27","0","446","49","116","10","30","48","57","27","11","150"
"461","29","4","28","5","447","83","135","0","1","78","15","11","20","189"
"587","24","4","13","0","107","12","23","0","5","29","2","3","6","35"
"459","33","4","51","1","432","55","103","0","1","121","7","16","32","146"
"458","32","4","18","15","625","80","225","7","35","94","66","27","6","196"
"586","3","4","14","0","44","4","14","4","13","10","2","3","1","13"
"455","3","4","6","3","139","22","44","8","21","24","6","3","1","58"
"455","29","4","24","13","418","51","123","10","41","45","19","24","9","127"
"585","12","4","6","0","79","8","23","5","11","6","4","3","0","27"
"453","24","4","76","76","2295","297","704","124","354","498","106","58","53","849"
"452","3","4","23","0","591","102","264","41","129","70","56","15","9","343"
"452","20","4","58","1","1403","326","734","122","317","132","183","65","10","1078"
"584","10","4","25","0","427","54","107","21","52","57","14","5","2","156"
"584","32","4","25","11","377","54","137","9","45","73","14","9","5","148"
"583","10","4","24","4","486","68","147","22","53","45","86","6","6","179"
"583","13","4","40","40","1171","195","453","63","181","102","274","25","2","522"
"582","25","4","47","0","708","138","267","0","1","292","23","27","32","346"
"581","30","4","22","0","108","8","31","3","15","12","12","2","1","21"
"448","27","4","82","82","3048","709","1570","103","289","329","189","82","30","1933"
"447","32","4","77","77","2513","542","973","0","0","1088","57","56","161","1309"
"446","8","4","73","26","1643","204","508","44","149","184","192","42","36","543"
"445","32","4","35","0","471","33","87","12","34","82","21","10","10","98"
"443","23","4","81","81","2802","824","1941","200","583","864","840","133","31","2558"
"442","5","4","68","0","854","135","252","3","8","203","151","42","48","316"
"441","24","4","13","0","159","20","46","1","7","22","16","9","0","50"
"441","5","4","7","0","46","5","14","0","3","4","5","3","1","12"
"580","30","4","62","9","1012","96","248","32","105","89","114","43","2","281"
"440","25","4","66","59","2048","403","814","26","98","339","75","76","39","951"
"438","9","4","59","10","981","114","285","33","102","157","55","43","27","335"
"437","17","4","78","78","2836","647","1435","89","272","326","831","157","49","1805"
"436","24","4","79","79","2739","643","1449","240","602","308","435","85","22","1830"
"435","32","4","46","43","1384","281","663","85","215","154","200","41","20","729"
"434","2","4","60","59","1792","414","955","45","145","271","229","86","41","1096"
"579","28","4","42","4","408","42","136","23","74","59","52","13","2","124"
"433","30","4","75","55","2163","483","1031","23","75","779","208","77","74","1096"
"432","11","4","74","41","1265","130","270","7","20","387","31","30","27","327"
"431","16","4","41","2","458","57","156","26","81","49","23","19","10","142"
"578","8","4","3","0","39","2","8","1","3","2","5","1","1","7"
"577","5","4","14","1","92","5","14","0","0","27","10","3","3","18"
"430","21","4","37","0","294","39","111","11","29","42","35","17","2","107"
"429","2","4","57","0","976","102","288","73","208","151","63","30","7","291"
"428","21","4","80","80","2066","391","702","1","2","759","57","37","63","959"
"576","13","4","9","0","115","16","38","3","9","22","9","2","4","40"
"427","25","4","61","15","1123","184","437","21","79","95","226","48","5","444"
"575","34","4","39","0","560","92","197","11","32","57","131","13","0","227"
"425","4","4","81","81","2541","444","869","40","115","587","106","74","173","1173"
"424","11","4","65","12","1658","235","552","31","118","247","205","53","24","586"
"423","21","4","24","4","609","52","128","24","60","129","26","31","5","139"
"423","25","4","57","17","1627","147","354","46","136","343","73","85","14","401"
"422","27","4","82","82","3030","802","1479","101","275","1007","220","57","103","2061"
"574","12","4","2","0","41","5","8","1","3","1","0","1","1","11"
"574","16","4","2","0","6","0","1","0","1","0","0","0","0","0"
"421","15","4","65","9","1477","155","351","90","230","239","77","33","20","461"
"573","24","4","2","0","25","1","4","0","0","3","1","0","0","2"
"572","17","4","33","1","575","84","210","28","80","76","41","19","3","219"
"419","10","4","78","78","2336","262","437","0","3","716","77","39","84","630"
"418","5","4","78","78","2649","644","1376","268","647","285","160","66","40","1742"
"571","12","4","9","8","191","11","41","6","24","28","9","6","0","34"
"571","31","4","31","1","561","66","159","26","71","83","26","14","6","171"
"417","28","4","46","15","968","97","244","38","85","142","35","21","5","275"
"570","6","4","76","76","2569","682","1473","245","646","205","449","70","13","2199"
"415","16","4","74","0","1365","105","243","73","171","106","98","45","20","307"
"413","15","4","65","21","1728","183","432","82","220","183","169","84","28","506"
"412","16","4","70","2","1133","156","418","104","305","162","48","12","13","451"
"411","4","4","82","82","2657","402","909","90","252","331","639","100","32","1254"
"410","3","4","4","0","52","1","7","0","2","3","3","1","1","3"
"569","10","4","1","0","24","3","4","0","0","10","1","0","6","6"
"569","9","4","1","0","4","1","1","0","0","1","0","0","0","2"
"568","21","4","11","1","118","15","48","3","18","27","3","4","1","37"
"567","4","4","39","0","696","91","244","19","60","84","84","16","0","281"
"566","7","4","7","0","24","3","13","0","0","6","0","0","1","10"
"565","1","4","2","0","7","1","1","0","0","2","2","1","0","3"
"406","4","4","6","0","132","18","44","5","8","24","25","3","2","43"
"406","27","4","6","0","67","10","21","0","2","10","5","0","0","21"
"406","12","4","6","0","162","26","55","1","10","18","29","2","1","58"
"405","31","4","80","27","2188","251","634","132","359","226","188","45","32","756"
"564","31","4","8","0","76","14","31","2","6","22","4","1","1","39"
"404","7","4","82","2","1286","244","548","103","277","373","66","23","41","711"
"403","16","4","80","80","2336","246","541","144","355","248","96","54","14","683"
"401","17","4","74","3","1068","174","329","37","78","258","37","21","55","420"
"400","10","4","41","35","1187","123","356","95","271","113","62","40","11","351"
"399","34","4","81","32","1955","329","749","28","105","235","418","61","33","758"
"397","6","4","79","24","2399","269","749","94","332","306","364","125","34","835"
"396","23","4","32","2","385","34","83","7","37","48","9","7","5","88"
"394","22","4","78","8","1392","177","421","30","102","160","126","47","25","483"
"392","21","4","55","38","859","103","205","1","7","185","17","26","45","229"
"391","10","4","76","31","1937","201","489","94","261","219","109","62","27","567"
"390","24","4","50","1","811","100","263","21","62","73","129","26","3","312"
"563","4","4","49","3","559","109","198","0","2","142","23","7","20","232"
"389","29","4","11","2","189","20","50","3","21","11","12","4","1","55"
"389","12","4","3","3","47","5","8","4","7","5","1","2","0","16"
"388","9","4","62","42","1596","174","395","41","120","270","107","96","31","444"
"387","9","4","18","0","195","17","59","4","27","37","17","4","3","45"
"562","8","4","36","1","461","71","151","17","50","139","37","14","4","184"
"386","9","4","79","78","2485","548","1215","100","294","248","499","74","16","1414"
"385","17","4","57","3","719","61","146","9","37","83","92","26","6","154"
"65","3","4","25","0","123","23","60","14","35","6","14","1","0","62"
"384","31","4","81","36","2129","381","927","106","341","513","182","57","30","1040"
"561","10","4","5","0","13","1","4","0","0","4","0","1","1","4"
"382","23","4","81","66","1632","192","481","51","159","287","82","39","32","479"
"381","20","4","63","60","1811","351","867","135","384","222","303","87","16","984"
"560","27","4","47","33","1030","70","187","44","114","99","45","22","23","197"
"559","30","4","45","0","314","31","88","20","64","25","20","12","1","82"
"380","27","4","75","75","2469","261","650","60","196","305","682","128","10","836"
"379","6","4","74","0","1263","151","411","57","179","227","131","45","11","410"
"378","30","4","24","24","748","115","267","46","135","68","43","34","13","299"
"378","21","4","54","0","1207","211","479","96","256","139","45","54","20","559"
"377","28","4","64","64","2082","460","977","13","60","246","283","44","17","1154"
